gt_area_px,dice,fg_iou,miou
27.0,0.0,0.0,49.97309470663265
19.0,0.0,0.0,49.98106664540816
26.0,77.27272727272727,62.96296296296296,81.47151318067804
31.0,87.27272727272727,77.41935483870968,88.7026986348597
22.0,68.42105263157895,52.0,75.9880389928832
25.0,84.61538461538461,73.33333333333333,86.65869123100849
32.0,86.56716417910447,76.31578947368422,88.14892111927774
23.0,86.36363636363636,76.0,87.99401878102758
28.0,83.33333333333334,71.42857142857143,85.70431582335631
32.0,89.23076923076924,80.55555555555556,90.27079829744994
22.0,84.44444444444444,73.07692307692307,86.53148344966037
28.0,87.5,77.77777777777779,88.88091249900295
32.0,86.95652173913044,76.92307692307693,88.4525646650243
25.0,86.27450980392157,75.86206896551724,87.92405597655772
25.0,82.14285714285714,69.6969696969697,84.8385153551345
30.0,85.71428571428571,75.0,87.49102674031386
24.0,84.0,72.41379310344827,86.19892127508173
27.0,87.09677419354838,77.14285714285715,88.56345234059646
30.0,88.88888888888889,80.0,89.99302065884982
23.0,85.1063829787234,74.07407407407408,87.03005880910817
52.0,0.0,0.0,49.94818239795919
53.0,0.0,0.0,49.947185905612244
49.0,0.0,0.0,49.951171875
51.0,0.0,0.0,49.94917889030612
52.0,0.0,0.0,49.94818239795919
46.0,0.0,0.0,49.95416135204081
49.0,0.0,0.0,49.94618941326531
45.0,0.0,0.0,49.955157844387756
34.0,34.146341463414636,20.588235294117645,60.2672085996391
47.0,86.04651162790698,75.51020408163265,87.74313530833263
42.0,88.63636363636364,79.59183673469387,89.78594569247609
37.0,86.48648648648648,76.19047619047619,88.08526681253228
39.0,88.37209302325581,79.16666666666666,89.573360857367
43.0,86.02150537634408,75.47169811320755,87.72288432068547
43.0,85.0574712643678,74.0,86.98703603980933
43.0,92.3076923076923,85.71428571428571,92.85016156700043
44.0,81.9047619047619,69.35483870967742,84.65846976075898
37.0,83.72093023255815,72.0,85.98603909054647
41.0,75.47169811320755,60.60606060606061,80.2771008311937
43.0,81.9047619047619,69.35483870967742,84.65846976075898
36.0,84.33734939759037,72.91666666666666,86.44536989024286
