gt_area_px,dice,fg_iou,miou
54.0,91.58878504672897,84.48275862068965,92.23240211242754
63.0,72.0,56.25,78.09707818109294
140.0,43.24324324324324,27.586206896551722,63.583505875615366
116.0,60.16260162601627,43.02325581395349,71.36481875886929
145.0,76.88022284122563,62.44343891402715,81.13878248910919
156.0,94.53376205787781,89.63414634146342,94.80008302501622
144.0,96.62162162162163,93.4640522875817,96.72203273943772
120.0,96.72131147540983,93.65079365079364,96.8174060946445
104.0,97.0873786407767,94.33962264150944,97.16382042691336
85.0,91.25,83.9080459770115,91.94005176921748
61.0,95.3125,91.04477611940298,95.51640182803432
71.0,74.57627118644068,59.45945945945946,79.69980872119227
174.0,46.03580562659847,29.900332225913623,64.73952840980624
119.0,73.48242811501598,58.080808080808076,78.95750517701737
150.0,85.02994011976048,73.95833333333334,86.92920064356238
158.0,94.6031746031746,89.7590361445783,94.86252724733463
148.0,97.33333333333334,94.8051948051948,97.39460219971913
123.0,95.16129032258065,90.76923076923077,95.37262928848689
112.0,93.45794392523365,87.71929824561403,93.8456703705105
86.0,91.25,83.9080459770115,91.94005176921748
61.0,93.84615384615384,88.40579710144928,94.19491690850175
71.0,71.7948717948718,56.00000000000001,77.96708820361431
183.0,45.47563805104408,29.429429429429426,64.48008074370948
120.0,67.63848396501457,51.10132158590308,75.43979383330313
150.0,85.20710059171599,74.22680412371135,87.06343404138876
157.0,94.90445859872611,90.30303030303031,95.13552378685208
145.0,95.9731543624161,92.25806451612904,96.11704017284077
129.0,93.07692307692308,87.05035971223022,93.50719963435904
120.0,91.07142857142857,83.60655737704919,91.78330824478134
